59
15.105576667381797, -36.5258097165992
40.352939931331434, -36.30864749285803
65.60344024437802, -35.95784697758383
90.85276416401331, -35.657160821634506
116.10836218184261, -35.089198082619134
141.3647444619461, -34.48782577072052
166.62387166000957, -33.76951995373048
191.88888082512995, -32.80064234011603
217.15820343275874, -31.648012075643663
242.4338001385815, -30.228105228105235
267.71018110667865, -28.77478880768355
292.9885227304612, -27.23794845505372
318.2649036985582, -25.78463203463204
343.54167679779243, -24.314610827768732
368.81452858565535, -23.0116374853217
394.0881646357925, -21.675254569991417
419.3610164236554, -20.372281227544384
444.632691818107, -19.119422244422246
469.9039750814213, -17.883268047741737
495.1740819513243, -16.697228210386108
520.4418360344046, -15.61141709168026
545.7123350354448, -14.408672467883001
570.9820497742106, -13.239337416969
596.2513723818395, -12.08670715249663
621.5191264649197, -11.000896033790774
646.7860962857255, -9.948494487968176
672.048360532886, -9.09655037944512
697.3098405177723, -8.278015843805328
722.5721047649328, -7.426071735282264
747.8300555695848, -6.757880277617126
773.0895748987854, -6.022869674185472
798.3447807854776, -5.47161172161173
823.6011630655811, -4.8702394097131005
848.8583296079588, -4.235457524931213
874.110529155933, -3.8122696017432887
899.3624672831492, -3.4002182028497856
924.6113990716475, -3.1162368333421
949.8615072535569, -2.7821411045095346
975.1096547797807, -2.5315693078851
1000.3534888634964, -2.464750162118584
1025.6037277557848, -2.125086171138811
1050.847431129121, -2.0638352875195096
1076.089304557151, -2.0805400739611315
1101.3336876244584, -1.9903342271763478
1126.5759531836252, -1.9903342271763478
1151.8198918356443, -1.9190604716920632
1177.0698954492505, -1.5894193525772522
1202.3120825821898, -1.5927603098655823
1227.5511326660326, -1.72973955868693
1252.7950451759752, -1.6595794556320982
1278.0388008334635, -1.5961012671539052
1303.2827133434066, -1.5259411640990663
1328.523410378025, -1.5927603098655823
1353.7624604618672, -1.72973955868693
1379.006294545583, -1.6629204129204211
1404.2502070555256, -1.5927603098655823
1429.4941195654687, -1.5226002068107363
1454.7475477910057, -1.0470706194390473
1474.2537931454876, -1.0105056980057086

