7.498599258084425, -60.26888954882432
12.66502179874368, -36.65713213224497
28.195276466386588, -59.16761923039026
30.298348106387607, -19.832280476995187
37.93333274982393, -36.449402869937146
63.20529947595446, -36.09105567555319
60.16247604234508, -19.521742696325802
61.54314041970969, -57.2607959781936
88.47523521594593, -35.81638511010041
92.31989197727466, -19.35016498729408
101.79322372452322, -54.84981233246022
113.7516701115826, -35.27394933206784
119.04401379286645, -53.785453736400044
124.47730791220425, -19.178587278262356
139.02891740167485, -34.69804290246279
147.8041315133746, -51.64892401759792
155.49236184342442, -18.761111307415213
164.3126638474123, -33.85437126027793
189.59519170146626, -33.060905595451786
191.50147529163166, -49.144447309927656
187.65871411736612, -18.221356431086257
214.88584350007665, -31.932733414900866
207.597175843127, -48.35856399335418
218.67525743842162, -17.742517599022896
240.18299445433217, -30.536796021770158
235.19408010223083, -46.83521606976352
249.69626892898316, -17.07959018331092
265.4813640002712, -29.09065265128074
276.5916705756396, -44.45814989255321
280.7202591992154, -16.293937045166544
290.7813583351214, -27.577567977646353
293.8410389536854, -43.45236493674487
316.08054027551606, -26.097953955584458
311.7487176389537, -15.324195323373544
324.88960415620085, -41.6542245885331
341.378909821455, -24.65181058509502
343.9195380824014, -14.600351863395971
366.6740297895714, -23.339549820895506
366.2942353815585, -38.98707943102799
374.9483688695985, -13.615269426298916
391.96955595491573, -22.01055373090974
382.396435088699, -37.9334309018747
405.9704974025365, -12.906319864674785
417.26426972580424, -20.715028292496463
411.1517122922423, -35.99633048202526
442.5577649050094, -19.469708831441892
435.8506362792239, -11.936131325931179
456.00004976529993, -33.38212636321286
467.8512600842145, -18.224389370387314
466.8843075833858, -10.751619589881464
470.9503418338772, -32.475859728220755
493.1427242772806, -17.062746538263937
496.762957070238, -9.842793912354068
497.40562878418933, -30.675932112206567
518.432969878663, -15.951309683499261
527.7906708150585, -8.903733621169174
538.8086352206356, -28.075728257846407
543.7240278745014, -14.806402177162127
556.5258412558246, -7.795031827738491
563.4392165240365, -27.107481728706304
569.0167106592507, -13.594553367680028
582.5004276367792, -25.79996766925474
594.3073624578612, -12.466381187129116
589.8460983046998, -7.025613038799371
619.596795664788, -11.388414983936933
623.911422618706, -22.87063574109859
619.7277265712225, -5.994061638839568
644.8854164772595, -10.343919432317215
646.9076016764297, -21.65231485578653
651.8985470146702, -5.270218178861988
670.1699753174523, -9.466777138559877
672.1974410805844, -20.557613326808102
681.7742177218515, -4.484118223766998
695.452909368734, -8.65657614794749
706.7064681664476, -18.122081828606717
718.8942805881502, -4.866742472467081
718.4375343719778, -7.914282307221768
726.2421853408237, -17.541152093284268
746.015934090703, -7.153321447226389
752.962583681827, -4.818635180785435
760.7401774019977, -15.56026361227569
778.1949574615014, -6.0915173803989475
786.5018555059896, -4.488050212932308
803.2840564523183, -13.267320880947175
809.391553828985, -4.953237723304845
819.3819233890285, -12.392182493513758
835.8438513611275, -4.402931583842353
850.4152223457315, -11.223011472768093
860.9258261038985, -3.9870519681005376
886.1905354395587, -3.9277092610973696
895.239797280962, -9.58782391245063
911.465345546284, -3.452214786209744
911.3279154842046, -9.11433334388692
936.7397494557815, -2.9934556371083545
940.0478196791585, -8.63460087792236
962.0101726324465, -2.6987026807120955
977.9647061073663, -7.728902919049183
987.2749902873675, -2.634897220165932
995.1950847650116, -7.505494443747459
1012.5373707589215, -2.6715037143371845
1037.8086875694876, -2.3399330412112036
1035.9794189737172, -6.738979964987259
1063.0540889969186, -3.0760761532472003
1066.229174761209, -6.31097897263701
1088.5632207444664, -4.078580150505964
1115.8835859308697, -2.8165919481519097
1113.4947129542372, -6.615732956112474
1142.7221553776972, -3.4220457890275
1157.3739653910204, -5.218658210743868
1170.2342598898936, -2.966231396239266
1172.070925788513, -6.147617730863601
1191.6860816007434, -2.293816115945887
1215.728168873779, -5.29528957442362
1215.6730779986472, -2.308232206004682
1237.9543479884903, -5.187828637617379
1252.1672661585822, -2.192887237645202
1262.7904053542827, -6.090871978136967
1276.656500605523, -2.5423014027722886
1302.7948549462444, -2.882025113897164
1329.118232694601, -3.917239430836645
1352.450928747122, -2.351907735487373
1377.7153131249997, -2.3059532891131838
1368.451443748231, -5.487669094822316
1402.4575754547816, -3.4951931608947575
1429.1312906444791, -3.510013582682987
1455.6414623194567, -2.6029161647511927
1479.1859051021772, -2.845996323689832
1492.5369791003127, -2.774596570758227
