80 40
 0.10000E+02
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.90000E+02
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.167E-07
  22.5   0.514E-08  27.5   0.286E-08  32.5   0.313E-08  37.5   0.360E-08
  42.5   0.304E-08  47.5   0.196E-08  52.5   0.124E-08  57.5   0.819E-09
  62.5   0.565E-09  67.5   0.415E-09  72.5   0.316E-09  77.5   0.248E-09
  82.5   0.200E-09  87.5   0.163E-09  92.5   0.138E-09  97.5   0.117E-09
 102.5   0.101E-09 107.5   0.869E-10 112.5   0.768E-10 117.5   0.676E-10
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.11000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.165E-07
  22.5   0.488E-08  27.5   0.245E-08  32.5   0.251E-08  37.5   0.279E-08
  42.5   0.234E-08  47.5   0.152E-08  52.5   0.972E-09  57.5   0.635E-09
  62.5   0.442E-09  67.5   0.327E-09  72.5   0.249E-09  77.5   0.194E-09
  82.5   0.159E-09  87.5   0.131E-09  92.5   0.110E-09  97.5   0.937E-10
 102.5   0.809E-10 107.5   0.703E-10 112.5   0.617E-10 117.5   0.545E-10
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.13000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.146E-07
  22.5   0.426E-08  27.5   0.200E-08  32.5   0.192E-08  37.5   0.208E-08
  42.5   0.172E-08  47.5   0.113E-08  52.5   0.721E-09  57.5   0.473E-09
  62.5   0.330E-09  67.5   0.245E-09  72.5   0.187E-09  77.5   0.147E-09
  82.5   0.120E-09  87.5   0.998E-10  92.5   0.835E-10  97.5   0.711E-10
 102.5   0.617E-10 107.5   0.540E-10 112.5   0.476E-10 117.5   0.419E-10
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.15000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.117E-07
  22.5   0.333E-08  27.5   0.151E-08  32.5   0.138E-08  37.5   0.148E-08
  42.5   0.121E-08  47.5   0.789E-09  52.5   0.501E-09  57.5   0.337E-09
  62.5   0.235E-09  67.5   0.174E-09  72.5   0.133E-09  77.5   0.107E-09
  82.5   0.860E-10  87.5   0.721E-10  92.5   0.603E-10  97.5   0.514E-10
 102.5   0.448E-10 107.5   0.394E-10 112.5   0.349E-10 117.5   0.304E-10
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.17000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.894E-08
  22.5   0.246E-08  27.5   0.108E-08  32.5   0.946E-09  37.5   0.989E-09
  42.5   0.810E-09  47.5   0.527E-09  52.5   0.335E-09  57.5   0.226E-09
  62.5   0.158E-09  67.5   0.118E-09  72.5   0.912E-10  77.5   0.728E-10
  82.5   0.593E-10  87.5   0.497E-10  92.5   0.414E-10  97.5   0.355E-10
 102.5   0.310E-10 107.5   0.273E-10 112.5   0.241E-10 117.5   0.211E-10
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.19000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.635E-08
  22.5   0.174E-08  27.5   0.729E-09  32.5   0.617E-09  37.5   0.630E-09
  42.5   0.514E-09  47.5   0.342E-09  52.5   0.218E-09  57.5   0.144E-09
  62.5   0.103E-09  67.5   0.766E-10  72.5   0.595E-10  77.5   0.474E-10
  82.5   0.393E-10  87.5   0.327E-10  92.5   0.273E-10  97.5   0.235E-10
 102.5   0.206E-10 107.5   0.180E-10 112.5   0.157E-10 117.5   0.140E-10
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.21000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.426E-08
  22.5   0.117E-08  27.5   0.469E-09  32.5   0.381E-09  37.5   0.379E-09
  42.5   0.309E-09  47.5   0.207E-09  52.5   0.132E-09  57.5   0.877E-10
  62.5   0.630E-10  67.5   0.470E-10  72.5   0.367E-10  77.5   0.292E-10
  82.5   0.243E-10  87.5   0.200E-10  92.5   0.169E-10  97.5   0.145E-10
 102.5   0.129E-10 107.5   0.111E-10 112.5   0.972E-11 117.5   0.877E-11
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.23000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.279E-08
  22.5   0.759E-09  27.5   0.295E-09  32.5   0.230E-09  37.5   0.222E-09
  42.5   0.180E-09  47.5   0.120E-09  52.5   0.751E-10  57.5   0.520E-10
  62.5   0.374E-10  67.5   0.277E-10  72.5   0.218E-10  77.5   0.174E-10
  82.5   0.142E-10  87.5   0.118E-10  92.5   0.101E-10  97.5   0.869E-11
 102.5   0.771E-11 107.5   0.661E-11 112.5   0.592E-11 117.5   0.526E-11
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.25000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.169E-08
  22.5   0.453E-09  27.5   0.175E-09  32.5   0.130E-09  37.5   0.124E-09
  42.5   0.998E-10  47.5   0.654E-10  52.5   0.415E-10  57.5   0.292E-10
  62.5   0.210E-10  67.5   0.156E-10  72.5   0.122E-10  77.5   0.972E-11
  82.5   0.790E-11  87.5   0.662E-11  92.5   0.573E-11  97.5   0.491E-11
 102.5   0.433E-11 107.5   0.372E-11 112.5   0.335E-11 117.5   0.295E-11
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.27000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.972E-09
  22.5   0.256E-09  27.5   0.998E-10  32.5   0.717E-10  37.5   0.693E-10
  42.5   0.542E-10  47.5   0.353E-10  52.5   0.236E-10  57.5   0.159E-10
  62.5   0.114E-10  67.5   0.869E-11  72.5   0.681E-11  77.5   0.537E-11
  82.5   0.440E-11  87.5   0.375E-11  92.5   0.320E-11  97.5   0.273E-11
 102.5   0.238E-11 107.5   0.209E-11 112.5   0.184E-11 117.5   0.161E-11
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.29000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.523E-09
  22.5   0.134E-09  27.5   0.538E-10  32.5   0.383E-10  37.5   0.371E-10
  42.5   0.289E-10  47.5   0.187E-10  52.5   0.127E-10  57.5   0.849E-11
  62.5   0.605E-11  67.5   0.470E-11  72.5   0.363E-11  77.5   0.289E-11
  82.5   0.238E-11  87.5   0.204E-11  92.5   0.175E-11  97.5   0.150E-11
 102.5   0.128E-11 107.5   0.114E-11 112.5   0.998E-12 117.5   0.877E-12
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
 142.5   0.000E+00 147.5   0.000E+00 152.5   0.000E+00 157.5   0.000E+00
 162.5   0.000E+00 167.5   0.000E+00 172.5   0.000E+00 177.5   0.000E+00
 182.5   0.000E+00 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.000E+00 212.5   0.000E+00 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.31000E+03
   2.5   0.000E+00   7.5   0.000E+00  12.5   0.000E+00  17.5   0.230E-09
  22.5   0.561E-10  27.5   0.164E-10  32.5   0.132E-10  37.5   0.550E-11
  42.5   0.833E-11  47.5   0.501E-11  52.5   0.000E+00  57.5   0.298E-11
  62.5   0.205E-11  67.5   0.121E-11  72.5   0.929E-12  77.5   0.998E-12
  82.5   0.509E-12  87.5   0.366E-12  92.5   0.576E-12  97.5   0.533E-12
 102.5   0.461E-12 107.5   0.355E-12 112.5   0.444E-12 117.5   0.396E-12
 122.5   0.000E+00 127.5   0.000E+00 132.5   0.000E+00 137.5   0.000E+00
