  3   6    2.700   13.80  0.460 7.300000e+03 1.679000e+01 Heimlich:1973
  3   6    2.700   13.80  0.440 6.800000e+03 1.428000e+01 Heimlich:1973
  3   6    2.700   13.80  0.420 6.560000e+03 1.377600e+01 Heimlich:1973
  3   6    2.700   13.80  0.400 6.370000e+03 1.274000e+01 Heimlich:1973
  3   6    2.700   13.80  0.380 6.380000e+03 1.276000e+01 Heimlich:1973
  3   6    2.700   13.80  0.360 6.750000e+03 1.417500e+01 Heimlich:1973
  3   6    2.700   13.80  0.340 7.460000e+03 1.715800e+01 Heimlich:1973
  3   6    2.700   13.80  0.320 8.780000e+03 2.370600e+01 Heimlich:1973
  3   6    2.700   13.80  0.300 1.008000e+04 3.225600e+01 Heimlich:1973
  3   6    2.700   13.80  0.280 1.205000e+04 4.458500e+01 Heimlich:1973
  3   6    2.700   13.80  0.260 1.339000e+04 5.489900e+01 Heimlich:1973
  3   6    2.700   13.80  0.240 1.423000e+04 6.118900e+01 Heimlich:1973
  3   6    2.700   13.80  0.220 1.381000e+04 5.800200e+01 Heimlich:1973
  3   6    2.700   13.80  0.200 1.205000e+04 4.458500e+01 Heimlich:1973
  3   6    2.700   13.80  0.180 9.080000e+03 2.542400e+01 Heimlich:1973
  3   6    2.700   13.80  0.160 6.090000e+03 1.278900e+01 Heimlich:1973
  3   6    2.700   13.80  0.140 3.550000e+03 4.260000e+00 Heimlich:1973
  3   6    2.700   13.80  0.120 1.880000e+03 1.316000e+00 Heimlich:1973
  3   6    2.700   13.80  0.100 8.500000e+02 3.400000e-01 Heimlich:1973
  3   6    2.700   13.80  0.080 2.900000e+02 5.800000e-02 Heimlich:1973
  3   6    2.700   13.80  0.060 8.000000e+01 8.000000e-03 Heimlich:1973
  3   6    2.700   15.00  0.980 3.540000e+03 4.248000e+00 Heimlich:1973
  3   6    2.700   15.00  0.960 3.620000e+03 4.344000e+00 Heimlich:1973
  3   6    2.700   15.00  0.940 3.640000e+03 4.368000e+00 Heimlich:1973
  3   6    2.700   15.00  0.920 3.730000e+03 4.476000e+00 Heimlich:1973
