48
30.298348106387607, -19.832280476995187
60.16247604234508, -19.521742696325802
92.31989197727466, -19.35016498729408
124.47730791220425, -19.178587278262356
155.49236184342442, -18.761111307415213
187.65871411736612, -18.221356431086257
218.67525743842162, -17.742517599022896
249.69626892898316, -17.07959018331092
280.7202591992154, -16.293937045166544
311.7487176389537, -15.324195323373544
343.9195380824014, -14.600351863395971
374.9483688695985, -13.615269426298916
405.9704974025365, -12.906319864674785
435.8506362792239, -11.936131325931179
466.8843075833858, -10.751619589881464
496.762957070238, -9.842793912354068
527.7906708150585, -8.903733621169174
556.5258412558246, -7.795031827738491
589.8460983046998, -7.025613038799371
619.7277265712225, -5.994061638839568
651.8985470146702, -5.270218178861988
681.7742177218515, -4.484118223766998
712.8011867717544, -3.575739363190202
743.8192194826452, -3.0355376699106458
775.9870611464225, -2.434419932365479
807.0002533403485, -2.0936475380385886
836.8666153610588, -1.6910654655448951
870.1745849437923, -1.4278902816394634
900.0338723627849, -1.3167817999227438
929.8976279512835, -1.0215847345574005
962.0550438862131, -0.8500070255256702
996.5061201675737, -0.8020486728275813
1027.5111207174052, -0.7987720151898188
1059.6651855252055, -0.765260743894558
1090.6698137275782, -0.7773248015608516
1121.674441929951, -0.7893888592271452
1152.680559522159, -0.7400900556772285
1184.8320178977472, -0.8139637915103322
1212.3901980211322, -0.8860502595410225
1242.246506660454, -0.8976675002567163
1274.400943815713, -0.8488155136573994
1305.404454975709, -0.9069017172358471
1336.408710830623, -0.9343064902061968
1368.5631479858819, -0.8854545036068799
1400.7146063614703, -0.9593282394399907
1439.1072464570825, -0.7288132469239059
1465.0313338183928, -0.538074634374091
1482.2601892364335, -0.377423630770771
