#Partial waves for pi + N -> K Lambda 
#columns: W S11  S31  P11  P13  P31  P33  D13  D15  D33  D35  F15  F17  F35  F37  G17  G19  G37  G39  H19  H39
1615.0  0.02538  0.06442  0.0  0.0  -0.01568  0.018825  0.004658  0.00039865  0.0  0.0  0.0  0.0  -0.00081472  0.00071242  -4.5063e-07  -2.7487e-05  0.0  0.0  0.0  0.0  5.0486e-05  3.201e-05  1.0818e-05  3.2004e-07  0.0  0.0  0.0  0.0  5.5206e-07  1.8561e-08  -1.292e-08  -5.5867e-10  0.0  0.0  0.0  0.0  1.4709e-08  1.7215e-10  0.0  0.0
1620.0  0.031805  0.077017  0.0  0.0  -0.028412  0.032859  0.0084456  0.00085382  0.0  0.0  0.0  0.0  -0.0020384  0.0017504  -1.1225e-05  -9.2319e-05  0.0  0.0  0.0  0.0  0.00019614  0.00013819  4.198e-05  1.2968e-06  0.0  0.0  0.0  0.0  3.1493e-06  1.0916e-07  -8.4407e-08  -3.6412e-09  0.0  0.0  0.0  0.0  1.2377e-07  1.5064e-09  0.0  0.0
1625.0  0.036887  0.085396  0.0  0.0  -0.03981  0.044231  0.01185  0.0013981  0.0  0.0  0.0  0.0  -0.0033285  0.002814  -3.2541e-05  -0.00019617  0.0  0.0  0.0  0.0  0.00041588  0.00032783  8.9658e-05  2.8934e-06  0.0  0.0  0.0  0.0  8.3364e-06  2.978e-07  -2.5151e-07  -1.096e-08  0.0  0.0  0.0  0.0  4.0749e-07  5.1554e-09  0.0  0.0
1630.0  0.041472  0.092492  0.0  0.0  -0.050515  0.053808  0.01507  0.0020547  0.0  0.0  0.0  0.0  -0.0046163  0.0038514  -5.9713e-05  -0.00034508  0.0  0.0  0.0  0.0  0.00069406  0.00061708  0.0001524  5.1406e-06  0.0  0.0  0.0  0.0  1.6453e-05  6.0558e-07  -5.5128e-07  -2.4495e-08  0.0  0.0  0.0  0.0  9.3703e-07  1.232e-08  0.0  0.0
1635.0  0.045698  0.099325  0.0  0.0  -0.060744  0.061937  0.018177  0.002842  0.0  0.0  0.0  0.0  -0.0058681  0.0048425  -8.513e-05  -0.00054396  0.0  0.0  0.0  0.0  0.0010107  0.0010236  0.00022936  8.0907e-06  0.0  0.0  0.0  0.0  2.7767e-05  1.0528e-06  -1.0222e-06  -4.6644e-08  0.0  0.0  0.0  0.0  1.7796e-06  2.4306e-08  0.0  0.0
1640.0  0.049476  0.10638  0.0  0.0  -0.070578  0.068817  0.021203  0.0037776  0.0  0.0  0.0  0.0  -0.0070646  0.005779  -9.8923e-05  -0.00079553  0.0  0.0  0.0  0.0  0.0013389  0.0015632  0.00031997  1.181e-05  0.0  0.0  0.0  0.0  4.2508e-05  1.6598e-06  -1.7043e-06  -8.0305e-08  0.0  0.0  0.0  0.0  3e-06  4.2552e-08  0.0  0.0
1645.0  0.052626  0.11387  0.0  0.0  -0.08005  0.074583  0.024158  0.004879  0.0  0.0  0.0  0.0  -0.008194  0.0066589  -8.9849e-05  -0.0010994  0.0  0.0  0.0  0.0  0.0016432  0.0022459  0.00042384  1.6375e-05  0.0  0.0  0.0  0.0  6.0875e-05  2.4474e-06  -2.6388e-06  -1.2895e-07  0.0  0.0  0.0  0.0  4.6616e-06  6.8645e-08  0.0  0.0
1650.0  0.054943  0.12186  0.0  0.0  -0.089171  0.079342  0.027039  0.0061634  0.0  0.0  0.0  0.0  -0.0092488  0.0074831  -4.6494e-05  -0.0014516  0.0  0.0  0.0  0.0  0.0018813  0.0030711  0.00054064  2.1875e-05  0.0  0.0  0.0  0.0  8.305e-05  3.4372e-06  -3.8682e-06  -1.9671e-07  0.0  0.0  0.0  0.0  6.8265e-06  1.0433e-07  0.0  0.0
1655.0  0.056236  0.13029  0.0  0.0  -0.097945  0.083182  0.029832  0.0076462  0.0  0.0  0.0  0.0  -0.010225  0.0082543  4.1356e-05  -0.0018447  0.0  0.0  0.0  0.0  0.0020083  0.0040229  0.00067014  2.8405e-05  0.0  0.0  0.0  0.0  0.0001092  4.6511e-06  -5.4361e-06  -2.8843e-07  0.0  0.0  0.0  0.0  9.5561e-06  1.5154e-07  0.0  0.0
1660.0  0.056359  0.13902  0.0  0.0  -0.10638  0.086177  0.032511  0.009339  0.0  0.0  0.0  0.0  -0.011119  0.0089767  0.00018142  -0.0022682  0.0  0.0  0.0  0.0  0.0019833  0.005068  0.00081212  3.6071e-05  0.0  0.0  0.0  0.0  0.00013947  6.1124e-06  -7.3871e-06  -4.0977e-07  0.0  0.0  0.0  0.0  1.2911e-05  2.1237e-07  0.0  0.0
1665.0  0.055235  0.14786  0.0  0.0  -0.11447  0.088387  0.035042  0.011247  0.0  0.0  0.0  0.0  -0.011931  0.0096545  0.00037802  -0.0027099  0.0  0.0  0.0  0.0  0.001778  0.0061572  0.00096642  4.4989e-05  0.0  0.0  0.0  0.0  0.00017401  7.8447e-06  -9.7665e-06  -5.6725e-07  0.0  0.0  0.0  0.0  1.6951e-05  2.8913e-07  0.0  0.0
1670.0  0.052887  0.15664  0.0  0.0  -0.12225  0.08986  0.037385  0.013365  0.0  0.0  0.0  0.0  -0.01266  0.010293  0.00063169  -0.0031569  0.0  0.0  0.0  0.0  0.0013843  0.0072323  0.0011329  5.5279e-05  0.0  0.0  0.0  0.0  0.00021294  9.8727e-06  -1.262e-05  -7.6834e-07  0.0  0.0  0.0  0.0  2.1737e-05  3.8433e-07  0.0  0.0
1675.0  0.049524  0.16531  0.0  0.0  -0.12972  0.090626  0.039493  0.015676  0.0  0.0  0.0  0.0  -0.013309  0.010897  0.00093951  -0.0035977  0.0  0.0  0.0  0.0  0.00081626  0.0082359  0.0013114  6.7071e-05  0.0  0.0  0.0  0.0  0.00025638  1.2222e-05  -1.5996e-05  -1.0215e-06  0.0  0.0  0.0  0.0  2.7326e-05  5.0072e-07  0.0  0.0
1680.0  0.045556  0.17467  0.0  0.0  -0.13689  0.090714  0.04132  0.018146  0.0  0.0  0.0  0.0  -0.013878  0.011471  0.0012958  -0.0040222  0.0  0.0  0.0  0.0  0.0001073  0.0091215  0.0015017  8.05e-05  0.0  0.0  0.0  0.0  0.00030445  1.4918e-05  -1.994e-05  -1.3363e-06  0.0  0.0  0.0  0.0  3.3778e-05  6.4123e-07  0.0  0.0
1685.0  0.038543  0.18833  0.0  0.0  -0.14388  0.090184  0.042831  0.020719  0.0  0.0  0.0  0.0  -0.014371  0.01202  0.0016931  -0.0044232  0.0  0.0  0.0  0.0  -0.00069738  0.0098601  0.0017039  9.5705e-05  0.0  0.0  0.0  0.0  0.00035726  1.7988e-05  -2.4501e-05  -1.7232e-06  0.0  0.0  0.0  0.0  4.1149e-05  8.0908e-07  0.0  0.0
1690.0  0.012065  0.19449  0.0  0.0  -0.15097  0.088628  0.044012  0.023342  0.0  0.0  0.0  0.0  -0.01479  0.012548  0.0021233  -0.0047959  0.0  0.0  0.0  0.0  -0.00155  0.010441  0.0019176  0.00011283  0.0  0.0  0.0  0.0  0.00041489  2.146e-05  -2.9727e-05  -2.1941e-06  0.0  0.0  0.0  0.0  4.95e-05  1.0077e-06  0.0  0.0
1695.0  0.0024364  0.18386  0.0  0.0  -0.15733  0.085583  0.044836  0.025956  0.0  0.0  0.0  0.0  -0.01514  0.01306  0.0025783  -0.005138  0.0  0.0  0.0  0.0  -0.0024077  0.01087  0.002143  0.00013202  0.0  0.0  0.0  0.0  0.00047743  2.5361e-05  -3.5667e-05  -2.7619e-06  0.0  0.0  0.0  0.0  5.8884e-05  1.2407e-06  0.0  0.0
1700.0  -0.001208  0.17857  0.0  0.0  -0.16259  0.081694  0.04531  0.028464  0.0  0.0  0.0  0.0  -0.015423  0.013559  0.0030508  -0.0054489  0.0  0.0  0.0  0.0  -0.0032365  0.011164  0.0023797  0.00015343  0.0  0.0  0.0  0.0  0.00054497  2.972e-05  -4.237e-05  -3.4406e-06  0.0  0.0  0.0  0.0  6.9361e-05  1.5122e-06  0.0  0.0
1705.0  -0.0042149  0.17561  0.0  0.0  -0.1668  0.077199  0.045484  0.030789  0.0  0.0  0.0  0.0  -0.015644  0.014049  0.0035343  -0.0057296  0.0  0.0  0.0  0.0  -0.0040131  0.011344  0.0026277  0.00017719  0.0  0.0  0.0  0.0  0.00061759  3.4566e-05  -4.9885e-05  -4.2455e-06  0.0  0.0  0.0  0.0  8.0984e-05  1.8263e-06  0.0  0.0
1710.0  -0.007042  0.17354  0.0  0.0  -0.16994  0.072269  0.045425  0.03288  0.0  0.0  0.0  0.0  -0.015807  0.014531  0.0040237  -0.005982  0.0  0.0  0.0  0.0  -0.0047234  0.011433  0.0028869  0.00020347  0.0  0.0  0.0  0.0  0.00069535  3.9928e-05  -5.8262e-05  -5.1932e-06  0.0  0.0  0.0  0.0  9.3809e-05  2.1875e-06  0.0  0.0
1715.0  -0.0097801  0.17189  0.0  0.0  -0.17199  0.067098  0.045209  0.034709  0.0  0.0  0.0  0.0  -0.015916  0.015009  0.0045148  -0.0062085  0.0  0.0  0.0  0.0  -0.0053606  0.011453  0.0031571  0.0002324  0.0  0.0  0.0  0.0  0.00077831  4.5836e-05  -6.7553e-05  -6.3013e-06  0.0  0.0  0.0  0.0  0.00010789  2.6005e-06  0.0  0.0
